id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10
2783,1.0,3.977213e-05,0.5263749,0.47334334,0.00010495512,2.9993662e-06,6.492279e-05,1.6339533e-07,4.9600108e-06,3.165024e-06,2.8435654e-05,3.240468e-05
2784,3.0,0.0009598272,0.003180288,0.0022154949,0.96085167,0.0033972766,0.004666827,0.0005343175,0.002371292,0.0010346099,0.0014152315,0.019373167
2785,10.0,0.00040919462,5.5593442e-05,4.849996e-05,0.00058274186,0.019483406,0.0030481059,0.00025038497,0.0003529627,0.00027474272,0.000591547,0.9749029
2786,0.0,0.9766278,0.0002706622,0.0001720453,1.7333945e-06,0.008883897,0.008886354,0.0002354098,3.392807e-05,1.3926496e-05,0.0029653131,0.0019089322
2787,9.0,0.00017661827,0.0008217285,0.00047043257,0.00020260163,0.001264572,0.0014054384,1.1958108e-05,5.836727e-06,5.6563617e-06,0.98469526,0.010939842
2788,5.0,0.00096972974,0.0007202108,0.00036112202,2.0084932e-05,0.21607047,0.77066517,2.0033444e-06,0.00013822847,7.3559815e-05,0.00013120736,0.010848171
2789,8.0,0.00046396223,0.00034816985,0.00023187738,0.007885996,0.00034501625,2.7122205e-05,1.1716625e-05,0.0093707265,0.9804749,2.4989007e-05,0.0008154319
2790,9.0,6.6163964e-05,0.00013134164,6.683225e-05,0.013043057,0.0017476367,0.0025321196,0.00014787799,0.00030647754,9.7658456e-05,0.9811721,0.0006887398
2791,5.0,2.1881986e-05,2.1298134e-05,9.148174e-06,4.0296154e-06,0.12252065,0.8762401,2.288979e-06,1.3372435e-06,1.1756266e-06,0.0010393214,0.0001388577
2792,6.0,0.0004149604,7.6859715e-06,4.0503305e-06,0.0022865296,6.536554e-05,1.3595358e-05,0.91804886,0.00043050348,2.6465837e-05,0.07779392,0.0009079742
2793,6.0,3.7674208e-06,7.785485e-09,4.252665e-09,2.3527235e-05,2.598541e-09,5.931183e-09,0.999972,1.615086e-07,7.709697e-08,4.98814e-07,1.2674433e-08
2794,10.0,6.6667064e-07,2.3089142e-07,1.7388223e-07,1.33934e-07,0.0012170721,1.2009717e-05,1.354065e-08,1.6532378e-07,1.9465364e-07,1.4265843e-06,0.99876803
2795,0.0,0.9988937,2.6481199e-05,1.2567878e-05,1.8154891e-07,0.0005442237,0.00031639982,7.4130156e-05,4.6902705e-06,1.785582e-06,9.203045e-05,3.388228e-05
2796,5.0,2.687306e-06,9.652787e-06,4.9454425e-06,6.5673385e-07,0.07163431,0.92833287,2.1717145e-08,4.4752437e-07,4.8078795e-07,4.2616202e-06,9.638364e-06
2797,6.0,0.00012408839,3.930634e-06,3.9514375e-06,0.014307694,1.3576262e-05,1.1007044e-05,0.98373336,2.7718508e-05,2.3396638e-05,0.00012691118,0.0016245118
2798,4.0,0.0032661348,0.0007235864,0.00029508854,2.7955584e-06,0.8899799,0.09800825,4.877261e-06,1.1307833e-05,1.0976517e-05,0.0045968457,0.0031002148
2799,10.0,0.001593751,0.00016816298,0.00010202627,0.0011615952,0.003999739,0.0009944163,0.0010591485,0.00052819046,0.0010549468,9.28269e-05,0.9892453
2800,4.0,8.788108e-06,2.2931556e-06,7.3700744e-07,1.3111643e-06,0.944672,0.051762,1.2221651e-06,3.2990213e-06,1.5839946e-06,0.0006094338,0.0029373197
2801,9.0,5.8550368e-06,1.285526e-06,6.073443e-07,6.270461e-07,0.00015116662,3.3133622e-06,1.1179516e-05,2.81636e-07,1.3063635e-07,0.996988,0.002837528
2802,6.0,9.692099e-07,3.386272e-09,2.6273255e-09,5.5706485e-05,1.5361145e-08,8.45172e-09,0.99993896,1.0006294e-06,5.543133e-07,3.9988738e-08,2.771033e-06
2803,6.0,5.809214e-06,4.1282626e-09,1.9138755e-09,4.771006e-06,1.7751347e-08,2.6502455e-08,0.99998784,2.6203125e-07,1.6433832e-07,9.909432e-07,1.0013127e-07
2804,6.0,2.339422e-06,6.445583e-09,2.749798e-09,1.2292716e-06,1.03477674e-07,1.13046866e-07,0.9999696,1.2666096e-07,1.0820938e-07,5.776486e-06,2.0616455e-05
2805,4.0,0.0001745383,1.0723535e-05,5.97432e-06,8.6616234e-07,0.9204324,0.011751112,3.6775843e-06,2.5642819e-06,2.081401e-06,0.002408207,0.0652078
2806,10.0,0.00030504764,3.2904078e-05,2.4196412e-05,0.006783205,0.000564123,7.243133e-05,0.0018785736,0.00032413893,0.0007963493,0.0004625012,0.9887566
2807,6.0,0.0013699027,4.4789504e-05,2.469686e-05,0.0015245447,0.0055049807,0.0022588787,0.9300218,0.0013656855,0.00200125,0.0003523804,0.05553109
2808,4.0,5.1580802e-05,0.0012397018,0.0006281446,3.2827422e-05,0.2011189,0.77670103,4.1733455e-07,1.1311353e-05,1.8392542e-05,0.0017083804,0.018489327
2809,5.0,0.00010263168,0.0009414821,0.0005696078,5.150094e-05,0.069878615,0.9272407,2.989462e-07,5.2513974e-06,8.312947e-06,0.00020108686,0.0010004743
2810,6.0,2.497041e-06,7.2404958e-09,4.5008397e-09,4.9931223e-06,1.4339757e-07,5.9727995e-08,0.99991214,4.155869e-07,5.45336e-07,2.4156643e-07,7.8904486e-05
2811,0.0,0.9999981,3.948307e-08,3.1005516e-08,1.2360331e-10,9.1274535e-07,1.9605643e-07,2.7424204e-07,8.318948e-08,2.4982393e-08,1.5689352e-08,2.3591747e-07
2812,0.0,0.9999926,1.5554981e-07,1.2365551e-07,6.8086164e-10,1.9807142e-06,1.178887e-06,2.6244327e-06,2.2740714e-07,5.8062888e-08,1.9735836e-07,8.399686e-07
2813,10.0,0.0016845759,6.321248e-05,4.268617e-05,0.009653518,0.016019465,0.0017139425,0.0046473895,0.00020691656,0.0001364507,0.0005895744,0.96524227
2814,6.0,7.765764e-07,2.1018485e-09,1.2812807e-09,1.1425928e-05,4.804991e-08,1.952335e-08,0.9999857,2.673239e-07,2.2555477e-07,6.316201e-07,8.216444e-07
2815,6.0,1.4094869e-06,9.665625e-10,3.7781744e-10,7.65936e-07,5.243508e-09,3.6645753e-09,0.9999976,1.0018802e-07,6.2717355e-08,9.163099e-08,5.5412517e-08
2816,9.0,6.855606e-05,0.0067654788,0.0047735446,0.001523181,2.4028723e-05,7.604895e-05,6.125952e-05,1.47825185e-05,7.655369e-06,0.9853196,0.0013657691
2817,5.0,6.1428527e-06,0.00023541777,0.00010115521,1.0683095e-05,0.012948083,0.98598284,5.0723283e-08,1.310372e-06,1.5102024e-06,0.00051489205,0.00019783727
2818,6.0,3.6258587e-07,2.7687017e-09,2.2104476e-09,0.0005347219,3.0984402e-09,6.219678e-09,0.99946433,2.1573717e-07,3.2121554e-07,7.420239e-08,1.6583211e-08
2819,5.0,0.00024046778,0.008777042,0.0047465777,3.107477e-06,0.18634306,0.7950186,2.488115e-07,9.409694e-06,1.4742875e-05,0.000248666,0.004598115
2820,9.0,3.815045e-07,4.9564807e-07,2.05948e-07,3.7565235e-06,0.00047898578,0.0008793272,1.3634784e-05,3.058566e-07,8.775214e-08,0.99857354,4.92302e-05
2821,3.0,0.00021136463,0.000112618734,8.038403e-05,0.9961116,0.0002892403,3.1858104e-05,0.0015048739,3.9409577e-05,2.936978e-05,0.00014925508,0.0014400007
2822,6.0,3.0539013e-07,2.1794556e-10,1.1246343e-10,2.1301182e-06,5.4986027e-10,4.2358744e-10,0.999997,7.1813375e-08,4.515591e-07,2.2219819e-08,8.014001e-09
2823,2.0,0.0012638902,0.53735495,0.45973012,0.00047554277,3.4567718e-05,0.0006057388,4.7546678e-06,2.934619e-05,1.8582215e-05,0.00023735565,0.0002451897
2824,5.0,4.2547832e-08,1.0821398e-06,3.8711048e-07,1.8192545e-06,0.0037350405,0.9955432,2.247672e-07,1.6110793e-07,1.2073978e-07,0.0006541327,6.379282e-05
2825,10.0,6.527687e-07,1.2136066e-07,9.299278e-08,4.0051923e-06,1.8097024e-05,1.7131188e-07,1.3213197e-05,1.7499235e-07,2.3789198e-07,1.0414509e-05,0.9999528
2826,3.0,0.00051941315,0.0013618395,0.0012123053,0.9885805,0.002048858,0.0007605831,2.5266503e-05,0.00010401159,0.00013581487,0.00022014361,0.005031157
2827,10.0,8.9885225e-07,1.4360748e-07,1.01795564e-07,1.1904202e-06,3.619286e-05,1.0433483e-06,6.3509756e-06,4.433439e-07,6.0244366e-07,7.762388e-06,0.9999453
2828,7.0,1.0481513e-06,1.3395561e-07,4.6256744e-08,4.583064e-06,2.5944394e-06,1.6749539e-08,7.620487e-08,0.99995863,2.8228265e-05,1.02135914e-07,4.5644088e-06
2829,4.0,0.00029800885,3.1512845e-05,1.530506e-05,5.62362e-05,0.9271598,0.07113796,4.3383632e-05,1.794858e-05,1.3170792e-05,0.00020489976,0.0010218117
2830,4.0,1.3951464e-07,3.3859718e-07,1.1517881e-07,1.835054e-07,0.9415216,0.058455247,8.504184e-09,5.6217186e-08,6.851461e-08,8.167494e-06,1.4139809e-05
2831,6.0,4.572931e-07,4.5312443e-10,3.8799206e-10,9.081619e-07,5.40478e-09,1.3481792e-09,0.9999963,2.2319377e-07,1.6005355e-07,3.3889748e-08,1.9089655e-06
2832,10.0,3.7473817e-06,1.2142756e-05,8.008645e-06,4.412962e-07,0.00027670412,1.4268514e-05,1.4845894e-07,3.086205e-07,4.645463e-07,0.00021557444,0.99946827
2833,6.0,1.318371e-05,9.205669e-08,4.3303736e-08,6.8990425e-06,4.2667338e-07,3.9053432e-07,0.9999368,9.112666e-07,5.237982e-07,3.6097623e-05,4.645326e-06
2834,7.0,5.48498e-06,3.917111e-07,1.3335257e-07,1.685828e-05,1.1751748e-05,1.2624822e-07,3.9362544e-07,0.9989188,0.0009802104,1.8628548e-07,6.5620734e-05
2835,6.0,9.286483e-06,6.2711926e-08,5.7454795e-08,3.161383e-05,1.230978e-06,3.0005933e-07,0.9977677,1.1660408e-05,6.9101898e-06,2.5276966e-06,0.0021686235
2836,1.0,0.00029606663,0.5544092,0.44387603,0.000933099,3.1837037e-05,0.00014852983,2.8655066e-07,2.4559933e-05,2.2382279e-05,4.5356137e-05,0.00021272404
2837,1.0,4.4783887e-05,0.56734025,0.4322997,0.0001983963,1.0019608e-06,5.9505866e-05,2.9929072e-07,8.244739e-06,3.2770295e-06,3.0978146e-05,1.3582353e-05
2838,1.0,0.014312384,0.5362848,0.42008415,0.0026378087,0.00025757408,0.0069004395,0.000657613,0.00018936725,9.629853e-05,0.017547565,0.0010320462
2839,9.0,9.1072866e-07,6.5070867e-06,3.4029288e-06,5.8725605e-06,0.000594723,0.000717713,1.3313675e-06,6.275072e-07,2.7935363e-07,0.99452245,0.0041461536
2840,10.0,0.00037409537,0.0011801844,0.0008437423,2.5402891e-05,0.004948376,0.0013694093,7.2714247e-06,1.3421038e-05,1.0694073e-05,0.0035693876,0.987658
2841,10.0,6.6852385e-06,4.3763453e-06,1.9074853e-06,3.2136381e-06,0.007620057,0.0047400133,1.24033995e-05,1.7988287e-06,1.1820387e-06,0.030010682,0.9575976
2842,9.0,2.6853356e-06,1.4032852e-06,5.626306e-07,1.246695e-05,0.03745336,0.0033802055,9.560178e-05,2.1396072e-06,4.870309e-07,0.95871776,0.0003333503
2843,10.0,9.316826e-05,0.00019724567,9.405313e-05,0.00034580045,0.0013787319,0.0013877894,0.000111625486,2.4985855e-05,1.7138413e-05,0.010575748,0.9857738
2844,9.0,7.38525e-05,6.755102e-05,3.3542066e-05,0.0002033183,0.002704254,0.0020625135,4.9691685e-06,4.84503e-06,3.854228e-06,0.98624367,0.008597507
2845,0.0,0.999948,4.1611065e-07,3.2156012e-07,2.4907052e-09,3.354156e-05,4.9760547e-06,3.3919448e-06,7.184401e-07,1.6642798e-07,5.419244e-07,7.941808e-06
2846,7.0,3.420676e-05,1.0054687e-05,4.120855e-06,0.0005017829,0.00017224919,5.0350036e-06,4.9968075e-06,0.99774843,0.0013817605,1.3178287e-05,0.00012408999
2847,0.0,0.9999548,6.980648e-07,5.5865263e-07,1.9671391e-09,3.1906875e-05,6.23034e-06,9.4576603e-07,5.101952e-07,1.5685181e-07,3.4154152e-07,3.867584e-06
2848,9.0,0.0010480727,0.00013161545,5.932283e-05,0.00047706478,0.0003113551,0.00039138956,0.022992337,4.6726807e-05,1.8504363e-05,0.9617272,0.012796305
2849,6.0,0.00025552532,6.765066e-07,4.292566e-07,1.1335358e-05,2.8909986e-05,1.4709515e-05,0.9957747,2.1463946e-05,2.140434e-05,1.0896773e-05,0.0038599437
2850,7.0,0.002771417,6.927151e-05,4.204023e-05,0.012887777,0.0033066254,9.807757e-05,0.0014839781,0.95360786,0.007353094,0.00021032167,0.018169621
2851,7.0,7.892694e-06,2.9941696e-06,1.1586454e-06,0.00012218623,1.6608145e-05,4.0399513e-07,4.5902806e-07,0.99976903,6.6409775e-05,1.4220046e-06,1.153581e-05
2852,2.0,0.001084329,0.4841252,0.51391375,7.4257936e-05,9.498599e-06,6.667945e-05,1.0581966e-06,6.2883055e-06,6.2797594e-06,0.00062090997,9.1688875e-05
2853,9.0,0.000119353994,1.1300343e-05,5.91654e-06,1.04279725e-05,0.005624748,0.0003911786,9.32805e-05,3.9254096e-06,1.5335957e-06,0.98624253,0.00749592
2854,6.0,0.00023482743,3.3417092e-07,1.4710835e-07,5.2650284e-05,1.5822457e-06,1.4967477e-06,0.99953973,4.6258324e-06,2.505651e-06,0.00013414881,2.8005672e-05
2855,6.0,0.022723148,2.2817076e-06,1.0321121e-06,1.1180613e-05,0.00011097334,5.796276e-05,0.9763189,4.278506e-05,2.6141839e-05,1.71031e-05,0.00068851095
2856,6.0,4.664916e-05,5.124028e-07,2.79407e-07,0.00012221912,1.5817549e-06,2.273057e-06,0.9997863,1.9986483e-06,9.9113e-07,3.0540592e-05,6.6084635e-06
2857,0.0,0.99000704,0.0032302483,0.0017957784,7.3263345e-07,0.0019817397,0.0024681487,5.9661743e-06,2.0679307e-05,1.345659e-05,0.00015917103,0.00031702252
2858,3.0,0.00047821456,0.0008061018,0.0004788021,0.94564575,0.008311301,0.0075659594,0.000262626,0.00010479209,7.8155135e-05,0.03550944,0.00075879
2859,0.0,0.9999856,2.3803753e-07,1.855386e-07,1.3517902e-09,9.456325e-06,1.5141347e-06,1.3455875e-06,2.8182248e-07,8.55175e-08,2.501912e-07,1.07384e-06
2860,9.0,0.010754211,0.02651796,0.0141824195,0.016645076,0.0006899466,0.0096201,0.013083018,0.0006895743,0.00014804797,0.9061703,0.0014994041
2861,0.0,0.99979573,1.6178843e-05,7.641302e-06,4.2110628e-08,9.3784445e-05,6.7850175e-05,3.005745e-06,2.036261e-06,7.427469e-07,1.8341467e-06,1.1204234e-05
2862,4.0,2.023889e-06,2.3120351e-06,1.2076737e-06,4.1941053e-07,0.95841855,0.04087489,3.8435168e-08,4.493876e-07,5.346451e-07,1.6260181e-05,0.000683332
2863,9.0,0.0005248014,7.808052e-05,4.776104e-05,0.00014686219,0.0013243437,0.0007068881,0.0016129785,0.00014990753,5.255714e-05,0.9943071,0.0010486383
2864,8.0,0.000393111,0.00024098739,0.00023068936,0.025802564,0.00039999338,1.5783071e-05,2.119965e-05,0.41768587,0.5539474,4.529494e-05,0.0012171157
2865,0.0,0.9999826,2.2483785e-07,1.4883922e-07,6.936138e-10,1.2637244e-05,3.0960277e-06,3.1955992e-07,1.9334124e-07,7.0012206e-08,6.695766e-08,6.635804e-07
2866,6.0,1.26452915e-05,4.5565738e-08,2.9533979e-08,5.11928e-06,6.844904e-07,3.9369624e-07,0.99975425,7.091583e-07,6.996468e-07,3.3091268e-07,0.00022514448
2867,9.0,0.00013784433,0.00042861488,0.0002643358,7.831747e-05,0.034278873,0.01465465,4.57655e-07,9.590931e-06,2.1168707e-05,0.116324864,0.83380127
2868,0.0,0.99999654,1.3393257e-07,1.056727e-07,4.8138443e-10,1.3908874e-06,3.4732247e-07,6.072704e-07,1.5715378e-07,3.6588528e-08,8.9179544e-08,6.025044e-07
2869,6.0,4.423568e-06,4.1844466e-09,3.8040855e-09,2.9448631e-06,3.4283778e-07,6.904295e-08,0.99994063,2.7126056e-05,8.615699e-06,1.3810467e-07,1.5697815e-05
2870,0.0,0.99750465,0.0011399472,0.0006660821,3.418392e-07,0.00013461965,0.0004415351,3.0393965e-06,5.5114306e-06,5.0889053e-06,1.8518562e-05,8.061475e-05
2871,8.0,2.9656841e-05,1.8133575e-06,1.2945065e-06,0.00016354254,4.5293054e-05,5.040225e-07,9.447291e-06,0.0041326717,0.9954079,2.2492372e-06,0.00020561441
2872,6.0,0.0002446515,6.5067564e-07,3.519514e-07,3.1736996e-05,3.735896e-05,1.3850225e-05,0.99818015,1.4756752e-05,2.2538385e-05,0.0003756781,0.0010782719
2873,9.0,2.7426358e-07,4.1960342e-07,1.3664335e-07,3.9359884e-06,0.00040695316,3.290341e-05,6.0408865e-06,2.959216e-07,6.946158e-08,0.9986947,0.0008542658
2874,6.0,3.2136535e-07,3.4900663e-10,4.0370893e-10,1.700982e-07,3.4944312e-09,1.0804759e-09,0.99999833,2.4165314e-07,4.3049434e-07,1.06920925e-08,5.0849445e-07
2875,5.0,3.247782e-08,3.3783206e-07,1.3908898e-07,4.3831577e-08,0.061344925,0.9386517,2.4094748e-09,2.072575e-08,2.5748683e-08,2.0872712e-06,6.6107344e-07
2876,2.0,3.288944e-05,0.5658062,0.43394697,0.0001087079,1.2378653e-06,3.7854974e-05,1.9603196e-07,5.4768184e-06,3.0019528e-06,4.0354094e-05,1.7104981e-05
2877,9.0,0.00013121092,5.18073e-06,2.868847e-06,2.1948938e-06,0.0022318773,1.3447842e-05,0.00013613273,1.8172688e-06,1.0586326e-06,0.9686854,0.028788865
2878,4.0,0.0008939557,0.00014016972,7.7682766e-05,2.879654e-05,0.7786636,0.21102035,3.4834447e-05,3.741117e-05,2.3738248e-05,0.003698893,0.0053806617
2879,9.0,5.0365223e-05,0.000106173866,4.7052403e-05,0.00037553484,0.005508885,0.18491085,0.001884254,3.0677e-05,1.6693039e-05,0.80243367,0.0046358146
2880,0.0,0.9671018,0.011131087,0.0060530445,0.0011892951,0.00016483555,0.0006939128,0.010681319,0.001357572,0.00046149193,0.0010229326,0.00014268118
2881,6.0,1.6473572e-05,2.3286246e-07,3.1088607e-07,0.05371999,1.0382387e-06,9.374579e-07,0.94614524,1.2248436e-05,1.49609705e-05,3.0247942e-05,5.8377096e-05
2882,6.0,0.0001949377,3.1326633e-06,1.3800641e-06,0.00047853982,0.0003450835,0.00017542846,0.9959066,9.635302e-05,2.5083198e-05,0.0018000135,0.0009733932
2883,5.0,9.17245e-07,7.200085e-06,3.786988e-06,7.8894226e-07,0.17249013,0.8269134,2.0845135e-08,2.2803658e-07,2.593493e-07,0.0005295443,5.377975e-05
2884,9.0,0.0002552848,2.7341384e-05,1.0521991e-05,0.00044706304,0.00079566834,0.0002261577,0.0054777428,2.450852e-05,9.449578e-06,0.97215074,0.020575544
2885,0.0,0.9999399,1.8392801e-07,1.3551683e-07,8.043645e-10,4.714079e-05,3.057208e-06,4.2445632e-07,3.485803e-07,1.3201225e-07,1.0182279e-07,8.627779e-06
2886,9.0,0.021245802,0.26966107,0.21300082,0.009181622,0.00012728227,0.000645872,0.0027342336,0.0001818588,7.578961e-05,0.48226526,0.0008804225
2887,3.0,9.224608e-08,3.4512027e-07,2.6573417e-07,0.9999931,2.1236184e-07,2.3810766e-07,1.9253448e-06,1.5447243e-06,1.7380412e-06,2.3508039e-07,3.260623e-07
2888,8.0,1.14912755e-05,7.136684e-07,6.563702e-07,0.00021992809,4.7532694e-06,1.0239605e-07,1.4005241e-05,0.001841828,0.997883,3.7401733e-07,2.3044715e-05
2889,6.0,6.443983e-05,1.0754566e-07,5.664167e-08,2.8445693e-06,1.4400981e-06,5.107912e-07,0.9998043,1.7922277e-06,1.3811897e-06,1.8222231e-06,0.00012135242
2890,9.0,4.7153862e-06,1.588652e-06,8.412818e-07,1.2920306e-06,0.002460468,2.5242354e-05,6.690121e-06,5.18009e-07,2.7172126e-07,0.98608273,0.011415574
2891,6.0,4.8563903e-05,1.7558831e-07,8.819331e-08,0.0001099452,8.509979e-06,1.8870627e-06,0.998934,1.2557782e-05,8.109212e-06,2.1720054e-05,0.0008545316
2892,10.0,9.1171365e-05,2.4155484e-06,1.2427123e-06,2.1656626e-05,0.0009136272,2.586652e-05,0.016403304,3.3619555e-05,1.1786951e-05,0.0014254599,0.9810698
2893,7.0,4.8168617e-06,5.7637028e-08,1.7930747e-08,1.5280564e-05,4.790022e-06,3.7625146e-08,2.8977327e-06,0.9951891,0.004763971,6.4634676e-08,1.8966652e-05
2894,5.0,9.19232e-05,0.000442397,0.0001519756,0.00024689964,0.012903909,0.98279333,4.870488e-06,9.825068e-06,1.2301639e-05,0.0030865166,0.00025604793
2895,1.0,0.003239009,0.55974346,0.4350816,7.6380486e-05,0.00012385806,0.0008759923,6.315462e-06,1.6000009e-05,2.0268872e-05,0.00055065774,0.0002665284
2896,6.0,9.5251606e-05,7.3446046e-07,5.467565e-07,0.0005404117,6.6488414e-05,1.2837879e-05,0.99337935,6.874424e-05,0.00011244016,1.1515287e-05,0.005711656
2897,9.0,0.0004952381,1.3271345e-05,4.06718e-06,2.263489e-06,0.00039554885,2.0117985e-05,0.0005544933,3.5472206e-06,8.7553286e-07,0.9969451,0.0015654671
2898,3.0,2.9828248e-06,2.3013301e-05,1.4063549e-05,0.9996313,1.44160995e-05,6.208719e-06,3.2457651e-06,0.0002455813,3.194751e-05,1.4624536e-06,2.5856516e-05
2899,10.0,2.8624331e-06,7.0438557e-07,5.096188e-07,3.0616775e-05,0.0017102237,4.7800542e-05,5.1548473e-06,3.584254e-06,3.3592337e-06,3.321244e-06,0.9981919
2900,10.0,0.0010138311,0.00068435917,0.00040517023,0.0001146257,0.042066284,0.0029804124,1.72905e-05,0.000125961,7.157759e-05,0.031990636,0.92052984
2901,9.0,0.003346325,2.5495909e-05,9.399811e-06,3.7212283e-06,0.009607852,0.0017535588,0.0058408272,1.475483e-05,4.0862988e-06,0.9727525,0.0066414513
2902,5.0,1.5604713e-06,2.6819263e-05,1.1003548e-05,4.355247e-05,0.012877782,0.985696,4.119837e-07,7.577648e-07,9.0851074e-07,0.0013336941,7.5881885e-06
2903,9.0,9.224891e-07,6.4888e-07,2.2761374e-07,9.562616e-06,6.127874e-05,2.9926141e-05,0.00010374248,3.3698723e-07,8.50292e-08,0.99975437,3.8940067e-05
2904,6.0,4.486578e-05,2.0528887e-07,1.3824766e-07,0.00023731757,1.8292698e-06,4.7799217e-06,0.9994336,1.5728418e-05,4.090836e-06,0.000253326,4.1960266e-06
2905,5.0,0.002818511,0.135242,0.09768673,0.00023359834,0.02153495,0.7171035,1.3148249e-05,7.2001996e-05,8.181467e-05,0.01306006,0.012153681
2906,4.0,7.371426e-05,2.4545834e-05,1.4632531e-05,1.3999686e-05,0.76931494,0.058134634,2.5662337e-05,7.1717295e-06,4.8691377e-06,0.146504,0.025881808
2907,2.0,0.0010134206,0.590552,0.40811536,5.0011604e-06,4.6067515e-05,0.00021126021,7.35623e-08,3.7089662e-06,3.4022926e-06,3.824941e-05,1.1425859e-05
2908,6.0,1.3822144e-05,3.190954e-08,1.7870155e-08,0.00010154656,5.8812805e-07,8.650368e-08,0.9990772,2.8566114e-05,0.0006635708,2.1790506e-06,0.00011230333
2909,2.0,6.1891944e-05,0.57804024,0.42169586,6.856651e-05,2.9373587e-06,5.6591463e-05,1.17667135e-07,4.08032e-06,2.9626985e-06,2.0824136e-05,4.601011e-05
2910,6.0,9.112042e-06,5.843155e-09,2.1961706e-09,2.1914737e-07,5.4963365e-08,3.0166188e-08,0.99998426,2.6537882e-07,1.814657e-07,2.4956438e-07,5.746707e-06
2911,6.0,0.00026965758,9.5280975e-06,4.883031e-06,0.00013673077,2.3657301e-05,1.8695824e-05,0.99810165,1.784943e-05,1.094429e-05,0.00033335094,0.0010731329
2912,9.0,0.00017520477,0.00012832932,4.9299255e-05,3.773998e-05,0.0006419814,0.0071743415,0.0005050365,8.693259e-06,4.532178e-06,0.98936254,0.001912323
2913,4.0,1.9478081e-07,3.3526328e-07,1.561065e-07,2.0268298e-07,0.33572435,0.6641165,3.5050995e-08,9.627298e-08,1.0694096e-07,6.959976e-06,0.00015109072
2914,6.0,2.9558512e-05,8.8379994e-07,5.914885e-07,0.004650451,5.650297e-07,9.688692e-07,0.9952585,1.0970464e-05,1.1033292e-05,9.040113e-06,2.737446e-05
2915,10.0,2.7222518e-06,6.8420337e-07,4.8462397e-07,1.0471092e-06,0.00025859644,1.7760101e-05,6.264769e-07,8.3538174e-07,7.8326116e-07,4.0026e-06,0.9997125
2916,2.0,0.00019857618,0.522037,0.47738028,0.00012589342,5.769499e-06,7.102384e-05,4.3797846e-07,5.6887625e-06,5.0402286e-06,0.00012562082,4.466999e-05
2917,6.0,2.7781161e-05,4.0563535e-07,3.4168022e-07,0.00022268985,5.753978e-06,1.0558662e-06,0.9899877,3.883604e-05,3.541532e-05,1.720626e-05,0.00966288
2918,7.0,0.0008689446,8.4015905e-05,4.5748326e-05,0.002052771,0.0021889184,0.000146459,7.078487e-05,0.9850796,0.0054542376,6.046046e-05,0.0039479593
2919,4.0,0.00012452976,0.00021354806,0.00012941478,3.9115603e-06,0.7056913,0.28870755,3.9419774e-07,3.527426e-06,5.6111094e-06,0.00037260388,0.0047475947
2920,10.0,1.526776e-05,2.0427831e-05,1.16244955e-05,0.0001822669,0.00028367306,0.00018283498,4.6266818e-05,6.351083e-06,5.622279e-06,0.0058457996,0.99339986
2921,10.0,0.000120991994,8.0911945e-05,5.708415e-05,0.003023009,0.0005437004,7.590413e-05,7.07478e-05,3.9877315e-05,3.398257e-05,0.00014998647,0.9958038
2922,1.0,6.9122216e-05,0.5504008,0.44880694,0.0001670208,5.7430025e-06,0.0001057296,6.2638645e-07,8.022796e-06,4.3983014e-06,0.0002982797,0.00013337041
2923,2.0,0.00063348154,0.49363318,0.47342822,0.0012596404,4.4440607e-05,0.00046545075,8.678685e-06,3.2956454e-05,3.3514065e-05,0.02996404,0.0004963288
2924,6.0,1.7283413e-05,8.9816865e-07,5.070952e-07,0.002020425,1.411248e-06,1.3107457e-06,0.99747676,5.03674e-06,2.2964232e-06,0.0001865808,0.00028751156
2925,3.0,7.4358027e-06,1.5225952e-05,9.0651565e-06,0.99964726,2.252371e-05,4.0219275e-05,0.00017956398,2.051087e-05,1.765763e-05,2.2692422e-05,1.7781227e-05
2926,7.0,7.1976064e-07,1.6804077e-07,7.6129496e-08,1.1788593e-05,6.3158217e-07,1.1775721e-08,1.5184578e-07,0.9999361,4.958523e-05,1.3938684e-07,6.0415783e-07
2927,7.0,0.0002473809,0.00013885785,6.50153e-05,0.022405183,0.0004897736,2.991798e-05,1.0796841e-05,0.9713767,0.0041602533,9.571269e-05,0.0009803289
2928,6.0,0.00043447033,2.3154462e-05,1.2150104e-05,0.0063758944,0.00012688707,0.00014776753,0.9692644,6.3273656e-05,2.2868038e-05,0.017696882,0.0058323178
2929,6.0,1.361314e-05,6.964913e-09,4.3583737e-09,9.760408e-07,4.289228e-07,1.8031675e-07,0.9999527,1.5018583e-06,1.4392754e-06,5.2939646e-07,2.8645869e-05
2930,1.0,0.0035545533,0.6036212,0.39112395,8.3138046e-05,2.6856273e-05,0.00017795704,4.9412142e-06,1.7764292e-05,1.8136994e-05,0.0010440644,0.00032746544
2931,4.0,0.05221759,0.030698309,0.020014605,2.1620686e-05,0.54376185,0.1104546,2.190283e-05,0.0001633841,0.0001348318,0.045081545,0.19742979
2932,4.0,3.3897657e-06,2.1799005e-06,8.742437e-07,5.3002003e-07,0.63922936,0.36071056,1.2032672e-07,2.9132912e-07,3.6957312e-07,2.4478386e-05,2.7789514e-05
