id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6
606,5.0,5.5433713e-07,4.2171143e-07,2.2270706e-05,1.4255835e-07,2.3003813e-05,0.99993706,1.6562675e-05
607,2.0,0.0031994034,0.0010645193,0.03712706,0.00035941205,0.86338687,0.089601696,0.0052610235
608,5.0,0.0016151436,0.008397155,0.06366063,0.0033434369,0.075974084,0.83168435,0.015325156
609,5.0,0.00054932595,0.00019699348,0.0095849475,4.7504414e-05,0.8214026,0.16385984,0.004358816
610,5.0,0.0003082587,0.00032786815,0.004570532,0.00012009589,0.008804547,0.98580486,6.375447e-05
611,4.0,0.017090984,0.006857783,0.09466252,0.0016082951,0.77607554,0.10315118,0.0005536518
612,5.0,1.6848127e-05,4.4604556e-05,0.00012244837,4.989988e-05,0.00010539755,0.9996233,3.746307e-05
613,5.0,9.162864e-06,2.978336e-05,7.9587204e-05,1.8939112e-05,2.0081905e-05,0.9996506,0.00019178368
614,5.0,0.0040437034,0.003637432,0.017343666,0.0014595708,0.057946812,0.91180134,0.0037674182
615,5.0,0.00025061925,0.0012916457,0.011611532,0.00034661448,0.046749033,0.9383947,0.0013558922
616,5.0,0.030596213,0.15565506,0.03952306,0.045804862,0.01752708,0.62764156,0.08325217
617,5.0,4.3375544e-06,7.794095e-06,5.5626373e-05,5.439309e-06,2.4807456e-05,0.9998894,1.2623588e-05
618,5.0,2.1288988e-05,5.8686684e-05,0.0012521963,2.9437168e-05,0.0005612091,0.9980563,2.1041085e-05
619,5.0,0.035141364,0.06322637,0.12830597,0.010433717,0.11087399,0.6394021,0.012616467
620,5.0,0.0048619285,0.0036816057,0.024198022,0.0012661435,0.03940516,0.9257101,0.0008770215
621,2.0,0.011606869,0.007020439,0.34182894,0.0029361094,0.10229994,0.5333397,0.0009680346
622,5.0,9.008618e-07,6.334855e-07,2.4461273e-05,3.2766997e-07,1.7317014e-05,0.999943,1.3295381e-05
623,0.0,0.51643753,0.3293143,0.08466542,0.03445854,0.0063695232,0.01096503,0.01778962
624,5.0,1.0198853e-05,9.812894e-06,0.00045138667,5.4860925e-06,0.00016397476,0.99922335,0.00013588073
625,5.0,6.3313004e-05,0.00021781838,0.0004970359,0.00028529554,0.00013638631,0.9986253,0.00017479196
626,5.0,0.001266724,0.0021468617,0.018288953,0.0008361203,0.014183734,0.9486008,0.014676721
627,5.0,9.422706e-05,8.381959e-05,0.0074258423,6.757393e-05,0.01368442,0.9786122,3.2034633e-05
628,5.0,5.8697383e-06,0.00012632825,0.00040606235,2.6214457e-05,0.000701715,0.9986463,8.7528235e-05
629,5.0,1.0314058e-05,1.2649986e-05,0.00033650748,6.066364e-06,7.622075e-05,0.9994771,8.116906e-05
630,5.0,9.6111835e-06,6.164876e-06,0.00016791042,2.7516658e-06,0.00016197065,0.9995639,8.7694585e-05
631,4.0,0.011135144,0.005259516,0.016553007,0.00082574,0.93500954,0.027657138,0.0035599903
632,5.0,9.0611795e-13,4.1693947e-14,7.860592e-09,7.037625e-15,1.7329722e-07,0.99999976,1.843527e-08
633,1.0,0.5106742,0.32123625,0.10770015,0.03885417,0.003955958,0.010405162,0.007174052
634,5.0,0.00066947256,0.0014863525,0.007571818,0.0002959797,0.020246692,0.96110535,0.008624393
635,5.0,7.1069707e-07,7.1476245e-07,8.422188e-06,3.3312116e-07,7.3883016e-06,0.99997723,5.16826e-06
636,5.0,6.6126064e-05,0.0001521801,0.0006219524,0.00011253723,0.000361194,0.9985948,9.12483e-05
637,5.0,1.044097e-05,7.980901e-06,0.00025833506,3.9690576e-06,0.0004280669,0.99924904,4.217204e-05
638,5.0,0.0001404,9.553179e-05,0.0032707783,6.0432707e-05,0.0020737955,0.9921778,0.0021812625
639,5.0,0.00015086356,0.00018319038,0.0018358529,8.9804606e-05,0.006332376,0.9896528,0.00175512
640,2.0,0.01680243,0.048078552,0.21934341,0.009655725,0.6299084,0.040097225,0.03611427
641,4.0,0.02209816,0.012563132,0.07979829,0.004473244,0.414641,0.45395926,0.012466943
642,5.0,0.00711535,0.0074625816,0.0487408,0.0018166407,0.23092858,0.69923186,0.004704141
643,4.0,0.1869319,0.080092154,0.07627946,0.04171557,0.38571894,0.21547624,0.0137857
644,5.0,0.00025545934,0.0007942852,0.0012615997,0.0005313132,0.0006689946,0.99608934,0.00039905548
645,5.0,1.1256479e-06,3.5920272e-07,5.2703097e-05,1.4103117e-07,0.00017084744,0.99973816,3.6685306e-05
646,0.0,0.5960991,0.21884249,0.13599783,0.021322737,0.012786747,0.0024657445,0.012485291
647,5.0,0.023252318,0.30305964,0.35955504,0.04782858,0.016858779,0.18105112,0.068394564
648,5.0,0.003722273,0.0024299426,0.0066472753,0.003972487,0.013259396,0.9690625,0.00090616615
649,5.0,0.014683851,0.26798716,0.016147405,0.025765216,0.009316331,0.44007045,0.22602957
650,5.0,9.250765e-06,1.1492437e-05,0.00013826737,6.124192e-06,6.9895905e-05,0.99965274,0.000112290574
651,1.0,0.48518646,0.3778913,0.056442305,0.03523303,0.018494312,0.010236005,0.01651666
652,5.0,0.0009804588,0.0056837923,0.00957694,0.00090039254,0.025392625,0.95461017,0.0028556553
653,5.0,0.00016219386,0.00027627495,0.003683857,0.00014289361,0.036167923,0.95909274,0.00047409054
654,4.0,0.0040614507,0.00076327316,0.039968442,0.00031687444,0.66571623,0.28634208,0.0028315734
655,5.0,1.1420726e-06,9.498648e-07,4.2607695e-05,6.146014e-07,1.8218854e-05,0.9999304,6.087602e-06
656,4.0,5.1981413e-05,5.220201e-06,0.0005808806,2.320565e-06,0.9924987,0.0064693154,0.00039171305
657,4.0,0.2325273,0.18684566,0.06776139,0.056477867,0.23988506,0.14818783,0.06831492
658,5.0,1.3940639e-05,3.5428988e-05,6.727012e-05,3.984752e-05,3.997438e-05,0.99978346,2.0117583e-05
659,5.0,6.0336936e-07,1.4094542e-07,2.7322098e-05,5.5250947e-08,0.00022200734,0.9996908,5.9157283e-05
660,5.0,5.5486467e-05,3.104611e-05,0.0035656635,1.8415118e-05,0.0030971414,0.9932199,1.2306765e-05
661,5.0,0.0030193739,0.0059847813,0.018007439,0.0013660572,0.091758326,0.870656,0.009207991
662,4.0,0.011921274,0.016806437,0.032243792,0.0018048536,0.64689237,0.26350653,0.026824744
663,0.0,0.49857754,0.29166612,0.045658365,0.023882894,0.09133951,0.0022385283,0.046637055
664,5.0,0.006884118,0.048709273,0.10722606,0.009113467,0.019183017,0.80101436,0.007869602
665,5.0,0.00036888645,0.00067754,0.021176955,0.00034879797,0.012557004,0.9647928,7.7963225e-05
666,1.0,0.30768228,0.2874961,0.13095883,0.04808493,0.08090109,0.054964032,0.089912705
667,1.0,0.09075118,0.56518054,0.07874496,0.056245387,0.016256979,0.06677512,0.1260458
668,5.0,0.0009795607,0.0007656705,0.003637469,0.00032045264,0.013692106,0.9749014,0.0057033934
669,2.0,0.00024448303,0.00056074315,0.16220625,0.0007742191,0.012432519,0.8236801,0.00010160174
670,5.0,1.2946287e-05,7.168287e-05,2.7701915e-05,7.9158046e-05,7.0081164e-06,0.9996587,0.00014278252
671,4.0,0.0028402414,0.008888524,0.052635074,0.0017652184,0.4990982,0.35858354,0.076189265
672,5.0,0.0007238375,0.0022703737,0.0023571951,0.0024990467,0.0006210779,0.98743826,0.0040901895
673,5.0,4.170298e-06,1.753676e-05,1.32734185e-05,2.3275075e-05,5.481403e-06,0.9998957,4.0574458e-05
674,1.0,0.6339943,0.2840723,0.037987906,0.014712708,0.021730782,0.0011642076,0.0063377875
675,1.0,0.015145372,0.05866278,0.15204005,0.010939631,0.3960283,0.35746518,0.009718627
676,5.0,2.9020006e-05,4.511919e-05,0.0035372288,2.0118658e-05,0.0015186708,0.9948472,2.7154697e-06
677,3.0,0.64243877,0.13673133,0.073372,0.02858201,0.10245619,0.007656244,0.008763502
678,4.0,0.0015275002,0.00080377737,0.0043383576,0.00012073023,0.98017347,0.008684696,0.004351464
679,5.0,0.000116628005,0.00021648797,0.0023095442,9.439655e-05,0.0015333644,0.99511516,0.00061436224
680,0.0,0.16402581,0.15044594,0.2417585,0.021986783,0.32495722,0.08974378,0.0070819887
681,5.0,0.00077560026,0.00080776174,0.003652678,0.00051762414,0.005245312,0.9877608,0.001240218
682,5.0,6.773058e-05,3.0159776e-05,0.0013130448,2.3323233e-05,0.0007692889,0.9970565,0.00074000703
683,2.0,0.0031154111,0.007998681,0.18403497,0.0060096676,0.05008824,0.74680054,0.001952524
684,1.0,0.35169855,0.18313998,0.3277094,0.04753929,0.031852365,0.037120454,0.020939926
685,5.0,8.511559e-07,2.9185418e-07,5.35226e-05,1.234231e-07,0.0005785896,0.9993524,1.4256375e-05
686,5.0,3.1580425e-05,1.6717104e-06,0.001476185,4.7860374e-07,0.9061801,0.0871622,0.005147813
687,1.0,0.12925732,0.32021594,0.36690673,0.053775154,0.01498477,0.093510166,0.021349946
688,5.0,0.003601832,0.08242801,0.04987991,0.009609691,0.0018813164,0.8357369,0.01686238
689,5.0,2.3141365e-06,6.6431625e-07,9.8922545e-05,2.9147893e-07,0.0001916316,0.9996356,7.058337e-05
690,4.0,0.00073104724,0.00020856514,0.027245302,0.00017816432,0.088407524,0.8789061,0.0043233116
691,5.0,0.006912289,0.013152959,0.016008172,0.0030252065,0.034104362,0.9237263,0.0030706434
692,5.0,0.00033144536,0.00044807277,0.0050941943,0.00014407454,0.008097858,0.9858181,6.623248e-05
693,5.0,1.9960602e-07,6.2278446e-08,9.339524e-06,2.2133081e-08,4.8331138e-05,0.9999291,1.2976009e-05
694,5.0,2.3542927e-06,3.3311314e-06,2.434036e-05,2.8237932e-06,2.7512831e-05,0.9999058,3.3765282e-05
695,5.0,2.4446801e-05,0.00016943619,0.0021106484,8.832839e-05,0.0040146643,0.99348843,0.000104025065
696,5.0,1.3775096e-06,8.706034e-07,2.0890893e-05,4.5926163e-07,6.177401e-05,0.9998934,2.1248328e-05
697,5.0,8.809273e-07,1.6217914e-06,5.1943698e-05,6.9486475e-07,6.935642e-06,0.99990904,2.87982e-05
698,5.0,0.00017741638,0.0005268893,0.00077005336,0.00071220193,0.00021348787,0.9971635,0.0004365234
699,5.0,3.3953968e-06,1.3599998e-06,6.9943606e-05,1.3342471e-06,0.00011198497,0.9998037,8.308126e-06
700,5.0,3.5425188e-07,7.75875e-07,1.3481157e-05,4.545341e-07,3.6866927e-06,0.99996996,1.117819e-05
701,4.0,0.04754705,0.04708826,0.16426378,0.0063884053,0.7065207,0.026290072,0.0019018147
702,5.0,0.00015119424,0.0004119354,0.0025666119,0.0001920102,0.0003050953,0.9961302,0.00024286071
703,2.0,0.0239621,0.0073764725,0.15499373,0.0020317992,0.5959956,0.21392612,0.0017142863
704,5.0,0.00017731634,0.00020726446,0.0032831272,8.969319e-05,0.014165732,0.9806049,0.0014720333
705,2.0,0.012087193,0.04018175,0.85198116,0.011249862,0.0119802365,0.06958782,0.0029319378
706,5.0,0.00010216893,4.704759e-05,0.0023556058,2.5848369e-05,0.010648131,0.9867447,7.64428e-05
707,5.0,4.2506388e-05,4.6834455e-05,0.0010699807,2.3022902e-05,0.0007496001,0.99796486,0.00010307851
708,5.0,1.3849043e-05,2.071234e-05,8.347232e-05,1.29898e-05,0.00015916568,0.9996468,6.302805e-05
709,1.0,0.5075768,0.3518302,0.058001664,0.021026848,0.038425986,0.002506215,0.020632248
710,5.0,0.012830896,0.014448996,0.0076063965,0.0029881566,0.28879607,0.6684966,0.004832813
711,5.0,0.005896448,0.010310578,0.046403002,0.0032085087,0.057152845,0.8656805,0.0113481395
712,5.0,7.829046e-05,0.00022246117,0.0163471,0.00014989801,0.034042962,0.9491125,4.6812005e-05
713,5.0,0.001031585,0.010638674,0.13329981,0.0031944127,0.011190032,0.8390448,0.0016007822
714,5.0,2.561333e-06,4.557282e-06,0.00010338758,2.9756786e-06,1.0333765e-05,0.9998647,1.1492089e-05
715,4.0,0.011827922,0.006577714,0.057978384,0.0024549044,0.696828,0.21888496,0.0054480173
716,5.0,3.18771e-05,0.000112617025,0.00024703913,0.00013467032,6.02811e-05,0.9992981,0.00011547779
717,5.0,0.0024939966,0.0042224512,0.008336437,0.008699987,0.003039088,0.9646337,0.008574435
718,2.0,0.021628411,0.01823926,0.85011744,0.011589492,0.036547363,0.061116587,0.00076134695
719,5.0,0.00012710902,0.00031752215,0.00027799804,0.00022674372,0.00038995952,0.9985097,0.00015091746
720,4.0,0.26415986,0.19369788,0.23903437,0.10092776,0.09237476,0.0681668,0.041638523
721,5.0,6.062398e-09,6.292617e-09,9.805134e-07,1.6699363e-09,1.32922e-07,0.9999975,1.336916e-06
722,5.0,4.9532705e-06,1.6827936e-06,0.00019217687,7.871346e-07,0.00059285096,0.9992061,1.4499852e-06
723,5.0,6.657138e-05,0.00018886918,0.000104790524,0.00015718443,0.0001390662,0.99920624,0.00013719118
724,5.0,2.1348813e-05,3.7541835e-05,0.00021102456,4.0075087e-05,5.273054e-05,0.9994873,0.0001500823
725,2.0,0.0029447596,0.017241642,0.13273327,0.0037852298,0.096607715,0.7460505,0.00063692266
726,5.0,9.529498e-06,1.7236549e-05,0.00023432574,1.0517667e-05,0.00012595474,0.99944764,0.00015479169
727,3.0,0.01416907,0.016162863,0.22172982,0.004709656,0.22816716,0.5134035,0.0016579909
728,5.0,5.035174e-05,6.4112595e-05,0.0010813545,2.930693e-05,0.00055548653,0.9981833,3.6057216e-05
729,5.0,2.2234935e-06,8.7606295e-06,1.4426586e-05,9.331175e-06,7.4696472e-06,0.99993217,2.5699539e-05
730,5.0,0.016210131,0.010919237,0.17848559,0.010129683,0.10315964,0.6800378,0.0010579234
731,5.0,4.7535686e-06,8.770007e-06,0.0002180643,6.6330563e-06,8.984921e-06,0.99973947,1.3277281e-05
732,5.0,8.783768e-07,1.2924828e-06,3.77912e-05,7.71754e-07,9.438165e-06,0.9999354,1.452789e-05
733,5.0,4.869728e-05,3.517509e-05,0.0004996448,2.6034619e-05,0.0004710369,0.9988432,7.618861e-05
734,5.0,0.00030459897,0.0004738167,0.0017828546,0.00022624801,0.0010545515,0.99516064,0.0009973387
735,2.0,0.0096640205,0.015542163,0.16461757,0.0045914077,0.09689404,0.70636594,0.00232487
736,5.0,0.0030343335,0.01050236,0.029501269,0.0036119786,0.013274453,0.9259368,0.014138784
737,6.0,0.00073558633,0.0002565631,0.006627981,3.6084526e-05,0.19217983,0.027962986,0.772201
738,5.0,4.075164e-08,1.36671545e-08,6.1762844e-06,4.0070653e-09,1.6786329e-06,0.9999888,3.2729818e-06
739,2.0,0.005056464,0.013223985,0.069673344,0.0061166943,0.0549129,0.8433306,0.0076860115
740,5.0,0.00011813215,0.00021700928,0.0016575131,0.00014163357,0.0016816582,0.98981386,0.0063702967
741,5.0,0.010510775,0.07321232,0.025904078,0.014219831,0.008373498,0.85455424,0.013225286
742,5.0,0.00032715482,0.00041393054,0.0040662372,0.0005437189,0.002213618,0.9916454,0.0007899276
743,1.0,0.04208164,0.84975886,0.014999171,0.013949765,0.0008855492,0.029146966,0.04917796
744,5.0,0.0015866521,0.0010784208,0.01653535,0.00025816404,0.08873424,0.8914826,0.00032459493
745,4.0,0.00122088,0.00039066683,0.011360448,9.3740906e-05,0.9704531,0.016211843,0.0002693508
746,5.0,0.029409876,0.098487325,0.062616855,0.01006001,0.14531718,0.5500122,0.104096554
747,1.0,0.08875535,0.1520069,0.3594091,0.018019278,0.062339697,0.3041609,0.015308769
748,5.0,8.969859e-05,7.506006e-05,0.0018592138,0.00010406983,0.0005267245,0.9972933,5.2009196e-05
749,4.0,0.009154493,0.0041322308,0.005284829,0.00084815617,0.64669436,0.3248256,0.009060321
750,5.0,6.2208943e-07,2.283563e-06,6.02317e-05,1.0614693e-06,1.1955244e-06,0.9999057,2.8863047e-05
751,2.0,0.019503217,0.028330863,0.6245766,0.016278919,0.010010156,0.29822987,0.0030704117
752,5.0,6.487969e-05,9.371132e-05,0.0020409804,4.2275227e-05,0.0010972401,0.9965497,0.00011117993
753,5.0,6.6496335e-07,3.6814916e-07,6.450433e-05,2.9176482e-07,8.117233e-05,0.9998281,2.4924835e-05
754,5.0,0.00011039595,0.0002188059,0.00084166904,0.00010510092,0.0009908162,0.9967834,0.000949913
755,5.0,0.00066867634,0.0011879262,0.0052163703,0.0008215238,0.0028288548,0.9889436,0.00033320964
756,5.0,4.6748482e-05,5.8437505e-05,0.00028479795,3.247593e-05,0.00015367537,0.9988926,0.00053127686
757,2.0,0.022178126,0.01420877,0.4283606,0.01194174,0.18574624,0.33514073,0.0024237183
758,5.0,0.028039776,0.015441498,0.025205972,0.009104865,0.096575886,0.82387847,0.0017535195
759,1.0,0.014529272,0.08329546,0.36714384,0.020515965,0.0213747,0.48751503,0.005625664
760,0.0,0.51926684,0.17609651,0.07795522,0.047868762,0.10691025,0.03402377,0.03787861
761,5.0,1.1040067e-05,1.07841815e-05,0.0004600904,3.8897206e-06,0.0002663967,0.99922705,2.062741e-05
762,4.0,0.0021174604,0.0023993338,0.025508193,0.0007730312,0.58484334,0.38341036,0.000948285
763,5.0,0.0004268252,0.00048182238,0.0041266787,0.0007240865,0.0048291474,0.9891235,0.00028799975
764,5.0,0.00030429396,0.0006574928,0.00404031,0.00079583615,0.001409291,0.9919774,0.00081543217
765,5.0,5.817051e-06,9.399555e-06,0.000116030875,8.569981e-06,2.606713e-05,0.9996767,0.00015740925
766,4.0,0.006634585,0.007105277,0.028026668,0.00096969306,0.8712624,0.0106902765,0.075311095
767,5.0,1.5973286e-05,2.9928098e-05,0.00067537796,1.789396e-05,0.00032087427,0.9988211,0.00011894403
768,1.0,0.020841733,0.023949856,0.8429618,0.011074406,0.017926306,0.08177768,0.0014682591
769,5.0,8.150505e-06,1.4553941e-06,0.00015478634,5.7653557e-07,0.0027229772,0.997036,7.6087905e-05
770,5.0,6.8967375e-07,8.868585e-07,2.753516e-05,2.9635552e-07,3.5526362e-05,0.99992263,1.25308325e-05
771,0.0,0.6392671,0.06842237,0.11770365,0.016506234,0.15003036,0.002989856,0.005080444
772,5.0,3.7339098e-10,1.0063608e-10,1.175595e-06,2.161053e-11,2.9162192e-07,0.9999981,4.958352e-07
773,5.0,0.0005289098,0.00429526,0.008197464,0.00087087206,0.01734915,0.96539223,0.0033661274
774,5.0,7.9911595e-05,0.00016970948,0.00041150564,0.000102595215,0.00010006665,0.9988589,0.00027732956
775,2.0,0.05173403,0.07984969,0.6314111,0.01626519,0.12770079,0.08910932,0.0039299196
776,5.0,0.00017608432,0.0013688118,0.014020283,0.0006672631,0.012548568,0.9694938,0.0017250711
777,5.0,0.0019156506,0.0091994675,0.0031707939,0.0068392092,0.0013125935,0.97336406,0.004198399
778,5.0,0.00043116012,0.0010427863,0.007649193,0.00023875252,0.01956359,0.9708892,0.0001853021
779,5.0,1.0448282e-05,1.1764127e-05,0.00035059018,6.806808e-06,0.00014021495,0.9993636,0.00011660589
780,4.0,0.08993029,0.092847325,0.13884231,0.031636756,0.47096786,0.14772496,0.028050598
781,5.0,0.00012148146,0.00032543068,0.0010189927,0.00019034627,0.00030517494,0.99782616,0.00021239322
782,2.0,0.061312668,0.12891354,0.29193667,0.021191984,0.297369,0.16714898,0.032127123
783,5.0,0.00025202398,0.00013855867,0.0013570666,5.3248685e-05,0.018484497,0.9791215,0.00059308385
784,5.0,2.034512e-06,2.9256387e-07,5.1522704e-05,6.172435e-08,0.00088747975,0.99900156,5.7043384e-05
785,5.0,0.0019726693,0.018512199,0.016997527,0.0022136134,0.0029685574,0.9564343,0.0009011526
786,2.0,0.0037509669,0.0020617219,0.20991571,0.0008999895,0.396378,0.38685247,0.00014116736
787,5.0,4.288106e-08,8.845497e-09,3.0198516e-06,2.5192501e-09,3.73281e-05,0.9999585,1.0362354e-06
788,4.0,0.021261027,0.027990224,0.13127984,0.0039222026,0.77253497,0.039332096,0.0036796595
789,5.0,0.001955629,0.0034537131,0.029461816,0.0008185806,0.14209865,0.8220863,0.0001252437
790,5.0,0.00041009582,0.00061475404,0.06468021,0.00049800985,0.032828994,0.9005381,0.00042982874
791,4.0,0.0005465775,9.123362e-05,0.0035916024,1.473997e-05,0.8664161,0.026022643,0.103317104
792,5.0,0.0042958534,0.007633498,0.006991203,0.0030492682,0.0035890702,0.9717532,0.0026878444
793,4.0,0.037721246,0.050647076,0.03028382,0.015801905,0.6879294,0.09650123,0.08111534
794,5.0,0.016269632,0.014570751,0.12590633,0.0037412506,0.29843372,0.53635174,0.00472662
795,5.0,8.906621e-07,2.8600795e-07,6.0339626e-05,7.4927875e-08,0.0003814899,0.9995484,8.55838e-06
796,2.0,0.06612163,0.023290101,0.43169293,0.012435707,0.39666304,0.06844351,0.0013530694
797,1.0,0.05498368,0.5064991,0.08999161,0.03726421,0.04110183,0.08678924,0.18337034
798,5.0,1.6911301e-07,9.7816866e-08,7.491266e-06,2.1034403e-08,5.217042e-05,0.9999374,2.6219561e-06
799,2.0,0.0012335797,0.0014108043,0.7419858,0.0019507012,0.021367237,0.23186283,0.00018901897
800,5.0,3.6468326e-05,0.00019115546,0.0003841945,0.00018060888,9.3938084e-05,0.9989802,0.00013331992
801,5.0,1.440547e-06,1.4090554e-06,5.6855566e-05,7.020779e-07,2.3492343e-05,0.9998306,8.541961e-05
802,1.0,0.028266774,0.104161136,0.08809702,0.008761348,0.107727766,0.40416408,0.25882187
803,5.0,0.0032877475,0.003680718,0.014723622,0.001758538,0.12603913,0.8466729,0.003837344
804,5.0,0.00010729573,7.9104124e-05,0.0029602777,2.8696757e-05,0.030113075,0.9666563,5.521757e-05
805,5.0,0.017351342,0.026184509,0.046436597,0.010459738,0.06904574,0.8144737,0.016048467
806,5.0,5.0785562e-05,5.3675045e-05,0.00072607753,1.6075372e-05,0.011212239,0.98792654,1.4577781e-05
807,2.0,0.009392074,0.006606959,0.46320105,0.0030287874,0.11298568,0.40449303,0.00029241384
808,5.0,9.730003e-05,9.056356e-06,0.0072617736,3.5802448e-06,0.35107896,0.5964783,0.04507115
809,5.0,0.0019229652,0.0039215204,0.028697232,0.001679295,0.11350637,0.8448323,0.0054403213
810,5.0,0.06271872,0.076762706,0.23492604,0.036107462,0.02731418,0.5290356,0.033135306
811,2.0,0.0062045953,0.015765559,0.09910272,0.0029541764,0.0619038,0.7912088,0.022860285
812,5.0,1.7795845e-05,4.6122736e-05,0.00019555754,2.1446569e-05,4.9333245e-05,0.99946684,0.00020292513
813,5.0,0.003210178,0.0031836794,0.018520217,0.0048958124,0.008151894,0.96105796,0.0009801912
814,5.0,0.008082163,0.021473067,0.053376332,0.0028030968,0.2969475,0.61426926,0.0030486404
815,5.0,5.743473e-06,9.191753e-06,0.00028091797,5.2411106e-06,1.32781115e-05,0.9995751,0.00011054551
816,5.0,1.2421727e-05,3.6655387e-05,0.00018835503,2.2050219e-05,2.2126495e-05,0.9995757,0.00014264818
817,5.0,2.3625642e-08,1.1702524e-08,4.625354e-06,5.2975375e-09,7.1370487e-06,0.9999875,6.735196e-07
818,5.0,0.012254136,0.031751577,0.010752734,0.011135327,0.015230648,0.89131147,0.027564129
819,5.0,2.9123765e-05,7.450267e-05,0.00033394908,0.00010234032,0.00013267093,0.9992072,0.000120343946
820,5.0,0.020968987,0.05268949,0.14421155,0.012336539,0.07453901,0.64787865,0.04737589
821,5.0,1.5937687e-08,5.02363e-10,5.3904573e-06,1.454217e-10,0.0011403647,0.99885154,2.7059027e-06
822,5.0,5.573571e-06,6.0778007e-06,0.00010736359,4.1993953e-06,0.000118892574,0.99964476,0.0001131883
823,2.0,0.03325509,0.04196593,0.55036956,0.020752486,0.020761898,0.32959777,0.003297228
824,5.0,0.0009354845,0.0011969941,0.024185574,0.00043392624,0.054608375,0.91644883,0.0021908183
825,5.0,5.181558e-05,0.00012588817,0.00047158878,9.9741024e-05,5.007991e-05,0.99890304,0.000297816
826,5.0,0.0047910456,0.005652642,0.03197024,0.0021137814,0.24593332,0.70448434,0.005054524
827,2.0,0.07584431,0.047927737,0.4142892,0.011017408,0.31130934,0.10494741,0.034664646
828,4.0,0.00914969,0.005302469,0.1044482,0.0011610747,0.5591275,0.074940726,0.24587034
829,1.0,0.10077471,0.6414683,0.09198594,0.023859167,0.020158062,0.05436769,0.06738612
830,5.0,0.0072255763,0.013400996,0.022692848,0.004260648,0.21020392,0.73429936,0.007916698
831,5.0,3.8378104e-05,0.00028332064,7.66961e-05,0.00024190426,2.5356245e-05,0.9989693,0.00036505036
832,2.0,0.012387766,0.05625864,0.27793714,0.018838855,0.17501734,0.33867192,0.1208883
833,4.0,0.00094064826,0.00057491206,0.023662934,0.000118731834,0.44390553,0.35499218,0.17580497
834,5.0,4.19581e-05,4.0276587e-05,0.00094037864,4.7851532e-05,0.00043776815,0.9984327,5.9048194e-05
835,5.0,8.0174825e-05,2.2878454e-05,0.0024664202,8.945593e-06,0.011626131,0.9848187,0.0009767344
836,5.0,9.1473545e-10,2.8595626e-10,3.6973447e-07,1.5780081e-10,3.488077e-08,0.9999994,2.1650479e-07
837,0.0,0.36637,0.086103104,0.29282662,0.06441282,0.11355787,0.057642937,0.019086601
838,5.0,0.00013323879,0.00012949167,0.0060502873,5.3105785e-05,0.04944636,0.9440507,0.00013675625
839,5.0,0.00042286128,0.0005437642,0.007868171,0.00026802626,0.0071089137,0.9836655,0.00012270469
840,5.0,2.8331315e-06,1.5030456e-06,0.000105878,1.449063e-06,2.2980395e-05,0.99985695,8.403285e-06
841,5.0,4.813959e-05,9.8768396e-05,0.00065630535,8.3198385e-05,0.00012392315,0.99858826,0.0004012951
842,1.0,0.10927604,0.43640697,0.055597384,0.08405282,0.015879001,0.24047759,0.05831017
843,5.0,3.0915933e-05,0.00011117659,0.00032404828,0.00013971559,5.908977e-05,0.998808,0.0005270654
844,5.0,2.8083306e-07,7.959631e-08,9.394287e-06,2.5134911e-08,1.9198971e-05,0.99996006,1.0956326e-05
845,2.0,0.0006010956,0.0007170945,0.06720429,0.00062390487,0.10616283,0.824553,0.00013789344
846,5.0,0.004409216,0.01512392,0.0448397,0.003930358,0.19321038,0.7323141,0.006172412
847,0.0,0.48521268,0.113004856,0.07895622,0.021604355,0.29251662,0.0047816937,0.003923586
848,5.0,4.226418e-08,4.594809e-08,8.790452e-06,1.8776127e-08,7.516746e-07,0.9999889,1.4965552e-06
849,5.0,1.7713817e-06,7.680018e-07,5.053766e-05,2.907316e-07,8.512965e-05,0.9998435,1.8151113e-05
850,4.0,0.25983316,0.14799027,0.2014989,0.03533258,0.27490535,0.06692857,0.013511186
851,5.0,7.304954e-05,0.00017753943,0.0024397871,4.572439e-05,0.0041035446,0.99228066,0.0008795828
852,5.0,4.862888e-07,1.4413958e-07,2.6689842e-05,4.2520146e-08,0.00018205954,0.9997727,1.7882128e-05
853,5.0,0.0005310524,0.0014624946,0.003476301,0.0014711774,0.0004985,0.9912236,0.0013369628
854,5.0,0.0005999155,0.00073099515,0.008267375,0.00042143223,0.010195091,0.9796926,9.258193e-05
855,3.0,0.024108607,0.038441658,0.15758388,0.013277482,0.16218698,0.6012269,0.0031743932
856,5.0,6.94722e-05,1.6064934e-05,0.0005629433,9.811638e-06,0.009625371,0.9890031,0.0007132182
857,4.0,0.00083666353,0.00041397568,0.0024595633,0.00011457722,0.7697437,0.22558737,0.00084423047
858,5.0,0.11134685,0.14778838,0.24390604,0.04188455,0.03796256,0.41136292,0.0057487907
859,5.0,0.0023044327,0.0013763809,0.0057533463,0.00029454444,0.34235752,0.6474484,0.00046538815
860,5.0,2.32479e-06,2.7267304e-06,4.625071e-05,1.1974882e-06,2.8842876e-05,0.99972934,0.00018930067
861,5.0,0.0011492292,0.0011015184,0.008584765,0.00049482513,0.1606437,0.8078138,0.020212099
862,5.0,0.00063436164,9.988607e-05,0.0033272838,3.1989388e-05,0.2465176,0.7442198,0.0051690377
